CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,Target
-99796.05,-54220.725,-99910.845,-753.84,0.0,0.0,0.0,0.0,3
-99790.02,-54220.23,-99911.61,-759.645,0.0,0.0,0.0,0.0,3
-99794.565,-54221.535,-99925.11,-774.855,0.0,0.0,0.0,0.0,3
-99795.87,-54219.915,-99920.205,-767.295,0.0,0.0,0.0,0.0,3
-99791.73,-54217.98,-99911.115,-757.53,0.0,0.0,0.0,0.0,3
-99792.45,-54216.765,-99912.33,-756.855,0.0,0.0,0.0,0.0,3
-99792.72,-54219.015,-99924.345,-770.895,0.0,0.0,0.0,0.0,3
-99790.965,-54215.865,-99915.75,-763.02,0.0,0.0,0.0,0.0,3
-99797.715,-54214.56,-99930.33,-776.07,0.0,0.0,0.0,0.0,3
-99791.955,-54213.615,-99921.78,-768.915,0.0,0.0,0.0,0.0,3
-99789.975,-54213.795,-99921.15,-769.005,0.0,0.0,0.0,0.0,3
-99792.27,-54210.24,-99919.08,-766.215,0.0,0.0,0.0,0.0,3
-99795.105,-54209.655,-99919.845,-766.845,0.0,0.0,0.0,0.0,3
-99791.64,-54209.745,-99920.655,-765.945,0.0,0.0,0.0,0.0,3
-99783.315,-54206.46,-99911.925,-758.25,0.0,0.0,0.0,0.0,3
-99790.065,-54202.005,-99916.38,-761.67,0.0,0.0,0.0,0.0,3
-99794.34,-54201.87,-99913.77,-756.63,0.0,0.0,0.0,0.0,3
-99784.665,-54199.98,-99921.78,-768.24,0.0,0.0,0.0,0.0,3
-99796.59,-54199.17,-99925.29,-769.59,0.0,0.0,0.0,0.0,3
-99793.44,-54198.495,-99924.93,-771.705,0.0,0.0,0.0,0.0,3
-99793.08,-54200.655,-99924.795,-769.905,0.0,0.0,0.0,0.0,3
-99794.565,-54199.62,-99927.945,-770.31,0.0,0.0,0.0,0.0,3
-99791.865,-54199.8,-99925.65,-768.015,0.0,0.0,0.0,0.0,3
-99795.42,-54199.89,-99925.65,-767.52,0.0,0.0,0.0,0.0,3
-99793.62,-54197.28,-99917.64,-757.395,0.0,0.0,0.0,0.0,3
-99782.865,-54195.705,-99916.065,-759.195,0.0,0.0,0.0,0.0,3
-99784.575,-54196.785,-99899.595,-735.84,0.0,0.0,0.0,0.0,3
-99790.02,-54198.765,-99930.78,-777.465,0.0,0.0,0.0,0.0,3
-99802.755,-54201.735,-99938.745,-785.295,0.0,0.0,0.0,0.0,3
-99800.055,-54204.48,-99930.24,-773.37,0.0,0.0,0.0,0.0,3
-99794.565,-54205.11,-99929.025,-772.335,0.0,0.0,0.0,0.0,3
-99786.645,-54204.39,-99934.155,-779.805,0.0,0.0,0.0,0.0,3
-99794.385,-54204.345,-99929.43,-770.67,0.0,0.0,0.0,0.0,3
-99794.115,-54204.48,-99926.28,-767.745,0.0,0.0,0.0,0.0,3
-99794.565,-54196.155,-99933.435,-775.17,0.0,0.0,0.0,0.0,3
-99794.205,-54192.15,-99928.485,-770.355,0.0,0.0,0.0,0.0,3
-99799.83,-54194.445,-99928.53,-768.33,0.0,0.0,0.0,0.0,3
-99792.315,-54192.735,-99927.225,-767.565,0.0,0.0,0.0,0.0,3
-99785.295,-54192.555,-99925.29,-767.655,0.0,0.0,0.0,0.0,3
-99786.51,-54193.14,-99920.25,-762.705,0.0,0.0,0.0,0.0,3
-99792.72,-54194.625,-99923.04,-763.065,0.0,0.0,0.0,0.0,3
-99797.4,-54196.02,-99929.745,-765.495,0.0,0.0,0.0,0.0,3
-99800.325,-54199.26,-99922.815,-754.065,0.0,0.0,0.0,0.0,3
-99787.41,-54197.55,-99918.945,-758.655,0.0,0.0,0.0,0.0,3
